0000000001,1,0.9687461934318153
0000000002,2,0.5258417704885566,0000000001
0000000003,3,0.9651325586143114,0000000001,0000000002
0000000004,4,0.538860384992633,0000000001,0000000002,0000000003
0000000005,5,0.23259922292235313
0000000006,6,0.9546395127257657,0000000005,0000000002
0000000007,7,0.9906035081215298,0000000002,0000000001,0000000003
0000000008,8,0.016604357198620873,0000000006,0000000007
0000000009,9,0.030741156034630696,0000000003,0000000005
0000000010,10,0.35807576884569997,0000000003,0000000001,0000000002
0000000011,11,0.5917595953094108,0000000008,0000000006,0000000007
0000000012,12,0.8902452572921987,0000000001,0000000008,0000000002
0000000013,13,0.5080039237040446,0000000010,0000000007,0000000006
0000000014,14,0.3988038714529524,0000000001,0000000008,0000000013
0000000015,15,0.17598688078442945
0000000016,16,0.34121078280703376,0000000002,0000000004,0000000011
0000000017,17,0.6042627515687106
0000000018,18,0.07926479653982493,0000000011,0000000015,0000000017
0000005643,5643,0.24685058742004845,0000005343,0000001098,0000003830,0000001669
0000005644,5644,0.9476681448603854,0000002534,0000003253,0000002159,0000005004
0000005645,5645,0.4857790137072,0000000661,0000003817,0000000230,0000003472
0000005646,5646,0.8743194027991649,0000000517,0000001784,0000002074,0000004013
0000005647,5647,0.30012728470664285,0000002656,0000000523,0000004795,0000005160
0000005648,5648,0.7464627836153469,0000005503,0000002065,0000004495,0000000517
0000005649,5649,0.8680564687168218,0000001419,0000002142,0000002639,0000004568
0000005650,5650,0.6837544043842965,0000000624,0000002633,0000000649,0000002679
0000005651,5651,0.13291417076443576,0000001055,0000005333,0000003753,0000003793
0000005652,5652,0.6700212146777795,0000004541,0000003607,0000002754,0000001341
0000005653,5653,0.11578496939539895,0000005241,0000001359,0000004114,0000002023
0000005654,5654,0.7161015080427284,0000004388,0000003652,0000005546,0000000234
0000005655,5655,0.16498529984494548,0000003524,0000004851,0000000209,0000003564
0000005656,5656,0.006773465637509687,0000004686,0000001029,0000000993,0000000027
0000005657,5657,0.906462393960373,0000000360,0000004475,0000000316,0000004302
0000005658,5658,0.637825615277146,0000001736,0000002126,0000001074,0000002014
0000005659,5659,0.9895239090737823,0000000639,0000000720,0000002853,0000002044
0000005660,5660,0.4441427433704865,0000003758,0000004743,0000001283,0000004923
0000005661,5661,0.15500530770303067,0000003292,0000003168,0000002684,0000001481
0000005662,5662,0.136200223744234,0000004755,0000004537,0000000658,0000003410
0000005663,5663,0.9240784225980366,0000000654,0000001484,0000003275,0000002545
0000005664,5664,0.7442888612307543,0000000441,0000004037,0000001016,0000001511
0000005665,5665,0.2461419573411962,0000000492,0000003558,0000003440,0000002431
0000005666,5666,0.38881107101935003,0000001533,0000003057,0000002565,0000001670
0000005667,5667,0.6767442923787437,0000003583,0000004274,0000000255,0000001131
0000005668,5668,0.6802616913684469,0000000690,0000002961,0000001472,0000001005
0000005669,5669,0.6677240016949977,0000004764,0000002953,0000001832,0000000301
0000005670,5670,0.1198788110569347,0000005484,0000003966,0000003489,0000001812
0000005671,5671,0.07250458372523891,0000003641,0000000920,0000002393,0000005650
0000005672,5672,0.6138704805912834,0000002009,0000003339,0000000480,0000003665
0000005673,5673,0.018753912216234105,0000005439,0000005289,0000005496,0000002239
0000005674,5674,0.645003630521578,0000004707,0000004939,0000002800,0000004923
0000005675,5675,0.6187193702305332,0000004295,0000001686,0000004768,0000003753
0000005676,5676,0.2094886007577785,0000002307,0000003242,0000003335,0000003331
0000005677,5677,0.47238201896487625,0000005342,0000004244,0000001375,0000003936
0000005678,5678,0.15308345308427815,0000005116,0000003359,0000000866,0000004545
0000005679,5679,0.8320265214366492
0000005680,5680,0.7131151952750531,0000004049,0000002238,0000004881,0000003218
0000005681,5681,0.9494595603389018,0000000994,0000003269,0000003877,0000001978
0000005682,5682,0.5295989686751069,0000005353,0000004485,0000003036,0000000830
0000005683,5683,0.3626915657074839,0000003983,0000002148,0000000390,0000005311
0000005684,5684,0.36213290783688173,0000004370,0000003437,0000003609,0000001745
0000005685,5685,0.10506813641165541,0000001644,0000005215,0000005165,0000000459
0000005686,5686,0.2529044175382998
0000005687,5687,0.6723981757842408,0000005173,0000004427,0000000047,0000001584
0000005688,5688,0.8894617348957833,0000001061,0000002952,0000002812,0000001586
0000005689,5689,0.46066656442291554,0000002400,0000002010,0000003318,0000004543
0000005690,5690,0.2569851246838742,0000002160,0000005595,0000001863,0000002662
0000005691,5691,0.9872697127156072,0000004960,0000003130,0000003702,0000003674
0000005692,5692,0.05273681101246299,0000004039,0000004066,0000001488,0000000030
0000005693,5693,0.14394681368072715,0000001246,0000005498,0000001280,0000003881
0000005694,5694,0.10368224935370919,0000004173,0000004056,0000005259,0000002557
0000005695,5695,0.750557897928518,0000000677,0000003189,0000002018,0000001981
0000005696,5696,0.0050497907148831156,0000000425,0000000666,0000004853,0000005220
0000005697,5697,0.7797956592578159,0000004345,0000005497,0000001735,0000003129
0000005698,5698,0.7499639462527713,0000002215,0000005118,0000001624,0000000410
0000005699,5699,0.03864184027337458,0000004109,0000003605,0000001345,0000005227
0000005700,5700,0.3606252763290422,0000005570,0000000903,0000004061,0000004264
0000005701,5701,0.11146532262445749,0000003006,0000000285,0000000601,0000001914
0000005702,5702,0.11705076767246657,0000004241,0000004889,0000001253,0000001140
0000005703,5703,0.5529356152859526,0000003655,0000000810,0000000750,0000002047
0000005704,5704,0.9477180183460893,0000005236,0000004408,0000002316,0000005137
0000005705,5705,0.5393054093126505,0000001094,0000002905,0000005657,0000002272
0000005706,5706,0.20247913892380573,0000003948,0000001426,0000003925,0000002531
0000005707,5707,0.004913889174538568,0000004356,0000001688,0000002894,0000002395
0000005708,5708,0.4162747851106461,0000003191,0000004756,0000001397,0000004626
0000005709,5709,0.8772937337905802,0000003982,0000002299,0000005270,0000004498
0000005710,5710,0.9912444129131412,0000004830,0000000751,0000002909,0000002140
0000005711,5711,0.9939783053857595,0000002584,0000004728,0000001625,0000001135
0000005712,5712,0.7233128496802359,0000002609,0000004251,0000003180,0000005571
0000005713,5713,0.37249434587265123
0000005714,5714,0.3710941421193877
0000005715,5715,0.7920034935618393,0000004278,0000004068,0000001738,0000005252
0000005716,5716,0.75562835773909,0000005172,0000003280,0000003703,0000000986
0000005717,5717,0.21641899691353259,0000003738,0000004496,0000004464,0000004799
0000005718,5718,0.7062888203121481,0000004030,0000005693,0000004204,0000003051
0000005719,5719,0.5330637255291045,0000003534,0000002328,0000002273,0000004645
0000005720,5720,0.9004377563035618,0000002411,0000002546,0000001855,0000005606
0000005721,5721,0.4770575569926567,0000003570,0000003601,0000002679,0000004659
0000005722,5722,0.19049674170479738,0000002771,0000004595,0000001771,0000004719
0000005723,5723,0.7640390168704376,0000001135,0000000441,0000003113,0000000511
0000005724,5724,0.8972133850208786,0000002764,0000003841,0000000128,0000002684
0000005725,5725,0.7558202629344974,0000001697,0000003897,0000001147,0000002300
0000005726,5726,0.7820549712085724,0000004509,0000002092,0000002805,0000005359
0000005727,5727,0.14757864103025262,0000003693,0000005704,0000002446,0000001616
0000005728,5728,0.893379992395751,0000003600,0000000269,0000000578,0000004983
0000005729,5729,0.09221253068828066
0000005730,5730,0.9963727334842568
0000005731,5731,0.2540647909469604,0000002356,0000003221,0000002164,0000005285
0000005732,5732,0.6739123810333343,0000002444,0000002061,0000002474,0000001027
0000005733,5733,0.8097908259374196,0000001401,0000000450,0000004461,0000000525
0000005734,5734,0.42246216321997565,0000005662,0000001524,0000003117,0000001419
0000005735,5735,0.5083507859030016,0000001805,0000004721,0000004031,0000001712
0000005736,5736,0.8333540564032358,0000003733,0000001692,0000002156,0000005600
0000005737,5737,0.4083281114738443,0000001016,0000004889,0000005173,0000001445
0000005738,5738,0.057515249339551634,0000003406,0000000656,0000001578,0000002335
0000005739,5739,0.8061879708423066,0000004742,0000003519,0000002932,0000003300
0000005740,5740,0.37695507778860526,0000000481,0000001672,0000002124,0000005199
0000005741,5741,0.5457792260039985,0000004849,0000000785,0000005567,0000000545
0000005742,5742,0.056905142491323696,0000001193,0000001785,0000002583,0000001518
0000005743,5743,0.01689599493686181,0000000711,0000003060,0000000451,0000002300
0000005744,5744,0.6195585543895494,0000001152,0000004698,0000000044,0000001303
0000005745,5745,0.711914442458442,0000001717,0000003849,0000000268,0000000456
0000005746,5746,0.8428738987124343,0000002348,0000002502,0000002968,0000003229
0000005747,5747,0.3184070233621217,0000002123,0000005160,0000005699,0000004586
0000005748,5748,0.7490958336609691,0000003166,0000004679,0000004787,0000001645
0000005749,5749,0.01982902552265434,0000003056,0000003529,0000002852,0000002341
0000005750,5750,0.2668268000586044,0000005048,0000002645,0000002423,0000003570
0000005751,5751,0.40329083441650876,0000001722,0000001561,0000001471,0000003261
0000005752,5752,0.33182839683834653,0000005376,0000004136,0000005199,0000001933
0000005753,5753,0.17092816171167896,0000000067,0000003225,0000002857,0000003130
0000005754,5754,0.03304541158110868,0000003918,0000004272,0000004204,0000003207
0000005755,5755,0.24651618988648627,0000005222,0000005749,0000005320,0000001933
0000005756,5756,0.2196780553283808,0000003794,0000003936,0000005309,0000001732
0000005757,5757,0.5246027891571857,0000003081,0000002169,0000005678,0000001826
0000005758,5758,0.13872069296426706,0000000266,0000004147,0000003053,0000004341
0000005759,5759,0.11841317651606993,0000002657,0000003889,0000003677,0000000961
0000005760,5760,0.8455793705259788,0000004015,0000004585,0000001044,0000001050
0000005761,5761,0.8919686389847138,0000005743,0000000624,0000003879,0000004401
0000005762,5762,0.8146169569681921
0000005763,5763,0.5602841850124899,0000000541,0000004719,0000004774,0000002937
0000005764,5764,0.7027939102582,0000003649,0000003875,0000004428,0000005734
0000005765,5765,0.8622966296223925,0000004889,0000004826,0000002578,0000003014
0000005766,5766,0.7729201945752231,0000000374,0000000767,0000003856,0000003091
0000005767,5767,0.9589253971895362
0000005768,5768,0.192178928825526,0000004474,0000003995,0000002432,0000005083
0000005769,5769,0.15530392311650693,0000001508,0000005147,0000000980,0000004658
0000005770,5770,0.7635676884504192,0000000617,0000004203,0000003260,0000001367
0000005771,5771,0.5486991143675337,0000000794,0000000441,0000003703,0000004506
0000005772,5772,0.5726025668853418,0000001125,0000001918,0000005100,0000002206
0000005773,5773,0.2439952070829579,0000005664,0000004095,0000003811,0000002356
0000005774,5774,0.8359493677912292,0000003296,0000004083,0000003833,0000002233
0000005775,5775,0.0986750352773705,0000004575,0000002342,0000000437,0000002328
0000005776,5776,0.01325403710908276
0000005777,5777,0.5891808452623245
0000005778,5778,0.5693096160411366,0000005637,0000005580,0000002438,0000000604
0000005779,5779,0.20431036151521534,0000003511,0000003890,0000001466,0000004825
0000005780,5780,0.7955711651645275,0000000641,0000001649,0000004953,0000003468
0000005781,5781,0.707466138488679,0000004014,0000004567,0000002909,0000001076
0000005782,5782,0.7818666124998838,0000004142,0000005602,0000003266,0000002184
0000005783,5783,0.009500925152313796,0000003511,0000000608,0000001485,0000003873
0000005784,5784,0.23857662810554128,0000002712,0000001785,0000004255,0000001520
0000005785,5785,0.7456443790090925,0000004713,0000004886,0000000092,0000003343
0000005786,5786,0.4463001749668897
0000005787,5787,0.69256392812348,0000000777,0000004850,0000001493,0000000224
0000005788,5788,0.2440762673710146,0000000779,0000005172,0000004753,0000000489
0000005789,5789,0.546270661492458,0000005717,0000004304,0000005714,0000005785
0000005790,5790,0.9579132085654284,0000005403,0000004151,0000000780,0000000506
0000005791,5791,0.004685730186974455,0000003163,0000002514,0000004207,0000002745
0000005792,5792,0.01000749294045869,0000000441,0000004737,0000005128,0000003369
0000005793,5793,0.1269356339528844,0000001372,0000000506,0000003711,0000001407
0000005794,5794,0.18327924211584773,0000001130,0000004671,0000005011,0000005003
0000005795,5795,0.14667612798040908,0000000505,0000003827,0000001360,0000002428
0000005796,5796,0.48881678671699447,0000003642,0000000188,0000002688,0000003028
0000005797,5797,0.23512564827472793,0000002948,0000000341,0000003636,0000000545
0000005798,5798,0.2771652297548299,0000001473,0000004949,0000000408,0000000443
0000005799,5799,0.16811600752324665,0000000407,0000004273,0000003590,0000003592
0000005800,5800,0.3514827332475937,0000004808,0000003321,0000002975,0000001697
0000005801,5801,0.29907729666478716,0000005719,0000004111,0000005598,0000001655
0000005802,5802,0.24119076862318428,0000000838,0000000561,0000004075,0000004501
0000005803,5803,0.9377533745125113,0000002023,0000003342,0000000823,0000004365
0000005804,5804,0.3452414503733167,0000004252,0000000749,0000002014,0000002027
0000005805,5805,0.8782024634266163,0000000049,0000004625,0000003511,0000000932
0000005806,5806,0.5834935089270971,0000004792,0000005266,0000000594,0000001442
0000005807,5807,0.16197468065717638,0000001652,0000004205,0000004888,0000005459
0000005808,5808,0.19947485659716943,0000002045,0000002436,0000000970,0000003804
0000005809,5809,0.6253755685052154,0000003543,0000005617,0000002752,0000004836
0000005810,5810,0.24040711332975823,0000001866,0000001507,0000000731,0000001930
0000005811,5811,0.10744076598929989,0000003130,0000004727,0000005770,0000001670
0000005812,5812,0.8139458131506172,0000002588,0000003750,0000000773,0000002626
0000005813,5813,0.6340620486555967,0000002057,0000000717,0000001197,0000004606
0000005814,5814,0.09330014942405085,0000001216,0000002697,0000000575,0000005786
0000005815,5815,0.7012707069787412,0000004700,0000000789,0000002078,0000004892
0000005816,5816,0.2082309525735043,0000003380,0000002943,0000002155,0000000588
0000005817,5817,0.7499523491499498,0000002305,0000002616,0000000696,0000002048
0000005818,5818,0.7702587308195059,0000000269,0000005524,0000002953,0000004009
0000005819,5819,0.24866708903949053,0000005214,0000000473,0000002974,0000000493
0000005820,5820,0.03346494355353753,0000001770,0000002273,0000003845,0000005787
0000005821,5821,0.8312300458297699,0000000413,0000003254,0000000321,0000003905
0000005822,5822,0.09815502851842113,0000000553,0000001352,0000000349,0000003123
0000005823,5823,0.3353089872445756,0000005393,0000000317,0000002706,0000003262
0000005824,5824,0.4717971402434522,0000000227,0000004736,0000000824,0000005628
0000005825,5825,0.9158244020740889,0000004299,0000002322,0000003233,0000001637
0000005826,5826,0.3092005356245271,0000001650,0000004431,0000003002,0000005513
0000005827,5827,0.6263255512909386,0000003406,0000002529,0000003418,0000001106
0000005828,5828,0.3345843489286946,0000005555,0000000539,0000000030,0000004489
0000005829,5829,0.4636919440202501,0000002298,0000005679,0000002381,0000002844
0000005830,5830,0.994009810484149,0000002121,0000005173,0000002660,0000001967
0000005831,5831,0.6910854856132489,0000003270,0000004961,0000002490,0000003789
0000005832,5832,0.8402982564704216,0000004638,0000001709,0000004498,0000000029
0000005833,5833,0.8499749301957096,0000001132,0000005803,0000001247,0000002053
0000005834,5834,0.5027141247518798,0000001461,0000003970,0000004721,0000000714
0000005835,5835,0.26470175600781637,0000002572,0000000919,0000001146,0000004191
0000005836,5836,0.18017409798549597,0000003102,0000004777,0000004204,0000003605
0000005837,5837,0.2296851896430958,0000002254,0000000530,0000001216,0000004623
0000005838,5838,0.49185767667039865,0000004756,0000004943,0000003354,0000004581
0000005839,5839,0.8458508686993714,0000000919,0000002974,0000001141,0000004952
0000005840,5840,0.7455834918525893,0000002127,0000000921,0000000591,0000004814
0000005841,5841,0.019934923963319893,0000001699,0000000345,0000001609,0000000395
0000005842,5842,0.5785776169885106,0000002711,0000001155,0000001800,0000005325
0000005843,5843,0.025834376739448085,0000005065,0000003361,0000000419,0000002739
0000005844,5844,0.30932621547381534,0000000220,0000000921,0000004678,0000002172
0000005845,5845,0.37964003987652434,0000004325,0000002639,0000004756,0000003312
0000005846,5846,0.49799299285248533,0000000566,0000005488,0000002702,0000002937
0000005847,5847,0.3821625078273648,0000001535,0000003360,0000005347,0000001197
0000005848,5848,0.3800270331610837,0000001611,0000002623,0000004926,0000003128
0000005849,5849,0.06593394592113196,0000000424,0000002321,0000005804,0000001143
0000005850,5850,0.010192608761944267,0000001834,0000000632,0000001285,0000001664
0000005851,5851,0.42566888459118457,0000005565,0000005229,0000003128,0000001770
